date,Punjab,Haryana,Rajasthan,Delhi,Uttar Pradesh,Uttarakhand,Himachal Pradesh,Jammu and Kashmir,Chandigarh,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,DD,DNH,Andhra Pradesh,Karnataka,Kerala,Tamil Nadu,Pondy,Bihar,DVC,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,Telangana,,,,
21.09.21,228.4,189,219.7,108.4,413.5,44.5,30.4,0,5.3,88.3,314.3,212,452.3,12.8,7.7,19.9,0,205.7,77.7,0,0,118.6,67.9,27.9,101.1,0,1.5,0,35.8,2.6,5.3,1.6,2.6,4.8,190.4,,,,
22.09.21,206.7,156.7,193,100.3,380.6,41.8,32,44.3,5.2,89.4,314.9,215.7,443,12.6,7.8,18.5,197.2,205,77.8,326.3,0,112.8,67.6,26.5,103.9,148.3,1.4,2.3,36.4,2.6,5.6,1.6,2.5,5.1,182.9,,,,
23.09.21,161.6,140.9,187.6,98.9,367,40.9,29.5,43,4.4,89.7,319.5,219.3,442.5,12.3,7.6,19.8,197.7,204,77.5,321.9,0,107.3,67.3,26.2,108.3,160.7,1.5,2.5,39.5,2.7,5.8,1.6,2.5,5.4,185.7,,,,
24.09.21,160.2,140.3,189.2,97.6,346.4,40.9,30,46.5,4.5,88.5,319.5,215.7,440,12.4,7.5,19.7,192,207.9,77.1,318.5,0,113.8,69.5,27.4,109.6,170.9,1.4,2.4,40.6,2.7,5.7,1.6,2.5,5.7,191.5,,,,
25.09.21,173.7,149,201,94.5,349.5,41.4,31.3,47.2,4.8,90.9,323.2,207.7,445,12.4,7.5,19.8,194.7,206.7,77.7,319.1,0,119.7,70,30.3,111,172.8,1.5,2.2,41.6,2.7,5.5,1.5,2.4,4.9,201.9,,,,
26.09.21,180.9,140.5,199.9,90.2,357.4,38.8,29.2,48.3,4.6,89.8,305.6,203.5,429,11.8,7.4,19.4,182.9,192.6,70.7,288.9,0,122.6,67.5,30.4,106.9,162,1.3,2.3,38.9,2.6,5.4,1.5,2.5,4.7,183.4,,,,
27.09.21,195.8,159.7,200.4,102.6,388.3,42.9,30.7,47.1,5.4,87.5,314,209.8,437.3,12,7.4,19.7,164.5,196.8,63.1,301,0,118.3,66.1,30,107,163.5,1.5,2.3,37.9,2.6,5.4,1.5,2.4,5.5,163.3,,,,
28.09.21,209.5,173.7,201.2,107.5,398,42.9,31.9,48.1,5.8,90.9,310.5,211.6,422.4,13,7.7,19.9,182.1,193.4,69.1,315.7,0,113.5,65.8,28.5,108,148,1.5,2.3,37.1,2.6,5.2,1.5,2.4,4.9,152.9,,,,
29.09.21,217.5,180.8,208,109.7,405.4,43.5,32,49,5.7,88.4,293.5,214.8,424.3,12.5,7.7,19.7,187.6,199.7,72.2,326.8,0,110.7,59.8,26.9,109,132.5,1.6,2.3,36.1,2.6,5.6,1.5,2.4,4.7,169.9,,,,
30.09.21,218.7,187.4,211,110.6,407.6,42.6,31.3,49,5.4,89.2,297.1,219.9,437.2,12.6,7.5,19.7,188.7,208.7,74.2,328.8,0,91.9,55.4,24,110.1,146.2,1.4,2.4,38.5,2.6,5.7,1.5,2.5,5.2,190.6,,,,
01.10.21,199.6,188.2,215.3,111.5,392.7,41.9,31.7,46.9,5.5,90.7,312,221.1,435.5,12.8,7.6,19.1,189.6,201.4,74.4,306.3,0,86.2,49.5,24.5,105.3,162.5,1.6,2.3,39.4,2.7,5.6,1.5,2.6,5.2,201.5,,,,
02.10.21,192.1,172,209.1,97.9,366.1,36.3,29,41.3,4.8,90,317.6,219.3,415,11.9,6.7,18.4,188.3,170.4,68.7,279.1,0,79.1,61.6,25.6,109.9,162.1,1.1,2.3,37,2.7,5.6,1.4,2.6,5,195,,,,
03.10.21,198.1,169.7,217.2,101.6,367.7,36.4,27.7,39.5,4.7,93.1,312.2,218.1,424.3,12,6.9,18.6,191.1,165.8,65.3,261.4,0,78.6,61.2,27.6,110.1,155.5,1.2,2.1,32.5,2.6,5.3,1.3,2.4,4.8,193.8,,,,
04.10.21,193.2,181.1,231.7,111,371.3,41.1,29.6,44.3,5.4,96.8,330.1,224.2,448,13.3,7.5,19.6,198,182.2,73.2,294.7,0,88.5,61.2,27,110.3,161,1.4,2.3,30.6,2.6,5.8,1.7,2.3,5,202,,,,
05.10.21,183.5,177.1,223,112.4,382,41.5,29.6,46.2,5.5,94.4,333.2,226.2,449.3,13.7,7.6,14.5,195.7,183.6,74,295.6,0,94.4,62.8,25.3,114.5,166.9,1.6,2.4,33.1,2.6,5.7,1.7,2.3,4.6,197.4,,,,
06.10.21,185.6,177.7,223.2,111,386.8,40.8,32.4,45.6,5.3,94.3,342,228.1,451.1,12.9,7.7,19.6,182.8,169.1,74.4,290.1,0,98.1,65.8,25.7,119.9,168.2,1.6,2.5,36.3,2.6,6,1.7,2.4,5.1,201,,,,
07.10.21,193.3,170.8,216.2,107,381.6,39,31.8,47.2,5.2,98.4,359.7,233.6,451.9,12.7,7.4,18.9,181.3,168.5,75.7,303.2,0,101.3,64.3,27.6,123,169.8,1.6,2.5,38.3,2.6,6,2,2.5,5.9,209.8,,,,
08.10.21,190.6,184,221.8,103.8,371.9,39.2,32.9,47.6,5.2,98.3,359.6,235.9,450.3,13.4,7.5,19.1,180.2,170.6,75.2,308.1,0,100.5,65.6,27.7,117,176.3,1.6,2.3,39.6,2.7,5.8,1.8,2.5,5.6,210.1,,,,
09.10.21,170.8,171.8,236,96.9,385.7,39.7,32.7,48.8,4.9,97.8,358.7,236.4,439.4,13.8,7.4,19.6,175.2,165.7,71.7,290.3,0,110.1,63.8,27.2,113.6,176.7,1.5,2.3,39.5,2.7,5.3,1.6,2.5,5.2,187.3,,,,
10.10.21,179.6,160,247.9,94.2,400.6,39.6,30.2,45.6,4.4,100,345.4,235.8,422.7,13.1,7.3,19.5,176.7,152.2,66.6,270.8,0,114.2,65.1,29.1,110.5,170.8,1.4,2.3,38.2,2.7,5.6,1.6,2.5,5.5,185.2,,,,
11.10.21,179.1,171.5,239.6,101.9,407.2,39.1,31.9,41.9,4.9,100.9,359,239.1,441.7,13.8,7.4,19.8,182.6,164.7,71.1,288.1,0,111.1,65.6,30.6,119,173.6,1.5,2.3,40,2.6,5.8,1.5,2.3,6,198.3,,,,
12.10.21,186.5,175.2,240.8,101.5,413.4,39.1,30.5,47.6,4.8,101.4,358.7,238.9,457.8,13.5,7.5,19.7,185.4,166.4,69,287.2,0,108.2,62.5,29.7,111.3,167.2,1.5,2.4,41.5,2.8,5.6,1.7,2.4,6.3,204.9,,,,
13.10.21,195.3,167.1,240.5,95.4,392.6,40,33,47,4.6,101.6,360.4,238.5,465.3,13.9,6.9,20,184.5,164.3,70.7,291.2,0,115,64.2,28.6,111.4,159.4,1.4,2.3,40.8,2.6,5.5,1.7,2.4,5,206.2,,,,
14.10.21,179,156.8,241.6,89,393.1,40.6,32.5,48.4,4.3,101.4,363.9,234.7,470.9,13.7,7.4,20.1,191,162.8,69.7,265.3,0,117.7,66.8,29.1,105.3,144.8,1.2,2.3,37.3,2.6,5.3,1.7,2.3,5.8,204.9,,,,
15.10.21,177.2,140.9,238.5,78.3,370.9,37.1,29.1,0,3.8,98.6,343.4,226.5,424,13.3,5.3,17.2,0,149.9,71.4,0,0,113.9,64.6,29.4,110.8,0,1,0,35,2.6,5.2,1.6,2.3,5.8,192.5,,,,
16.10.21,161.2,145.4,230.5,84.5,389.7,39.6,31.2,47.6,4.1,97.3,355,227.6,450.3,13.5,6.5,18.3,182,159.2,69.4,290.1,0,111.3,62.7,27.4,110.6,141.5,1.1,2.3,37.5,2.8,5.7,1.7,2.5,5.3,169.3,,,,
17.10.21,151.5,132.7,236.4,80.1,335.9,35,30.2,44.4,3.6,95.3,359.8,213,448,13.2,7.6,19.4,182.9,155.8,63.3,267.9,0,107.2,63.5,26.2,110.6,137.7,1.1,2.3,37.1,2.5,5.5,1.6,2.2,5,157.4,,,,
18.10.21,145.4,124.7,216.1,75.4,283.8,33.5,30.2,47.5,3.7,94.8,368.6,190.5,464.2,13.7,7.6,19.8,191.8,171.9,70.5,296.8,0,95.4,63.4,25.2,112.6,129.5,1.4,2.4,36.9,2.5,5.9,1.5,2.3,4.6,176.9,,,,
19.10.21,147.8,133.6,222.4,72.5,279.9,31.3,31.2,48.8,3.5,93.4,363.7,191.4,467.9,13.6,7.8,19.9,202,180.2,72.3,317.1,0,82.9,66,25.7,110.5,130.3,1,2.4,33.9,2.6,6,1.6,2.2,4.6,187.2,,,,
20.10.21,149,142.7,223.2,75,298.4,34.4,31.4,47.4,3.5,93,360.1,195.7,475.1,14.2,8,19.8,201.6,188.7,73,313.9,0,84.7,67.4,26.8,110.1,134.8,1,2.3,31.5,2.5,6,1.6,2.4,4.4,191.8,,,,
21.10.21,144.9,141.9,223.6,72.7,298.1,35.9,31.8,47.3,3.6,91.7,360.3,194.5,477.1,14.3,7.8,19.9,198.6,185.9,73.1,304.1,0,90.3,66.9,25.9,117.1,138.5,1.3,2.2,31.8,2.5,6.1,1.6,2.5,4.6,195.6,,,,
22.10.21,140.4,141.5,227.2,74.2,288.7,36.7,32.6,47,3.6,90.4,406.9,196.4,475.5,14.2,7.8,19.8,199.3,183.9,74.8,313.7,0,90.5,66.4,26.2,115.1,139.9,1.4,2.2,30.8,2.5,6.1,1.6,2.3,4.4,197.5,,,,
23.10.21,132.8,138.9,229.4,73.3,287.9,35.7,32.5,33.1,3.4,88.6,379.1,199.6,476,13.8,7.8,19.9,197.8,182.8,72.7,308.5,0,89.5,66.9,25.7,113.8,137.2,1.4,2.2,31,2.5,6,1.5,2.3,4.6,197.8,,,,
24.10.21,97.2,116.7,209.9,68.5,276.6,30.7,27.6,45.4,2.9,89.3,367.7,200.1,468.8,12.5,7.6,19.5,182.6,163.4,66.7,273.7,0,92.7,66.6,25.7,112.8,135.1,1.3,2.3,29.8,2.5,5.6,1.5,2.4,4.5,190.1,,,,
25.10.21,110.9,118.8,214.9,68.9,274.9,32.7,30.1,47.6,3.1,89.6,376.8,201.5,482.8,12.4,7.6,19.6,187.4,177.7,72.9,294.7,0,93.1,67.7,26.4,107.1,139.9,1.5,2.3,30.4,2.6,5.9,1.5,2.4,4.5,192.7,,,,
26.10.21,117.1,127.3,219.6,68.2,274.7,33.8,36.3,49.6,3.1,88.4,382.1,205.7,492.3,13.3,7.9,19.8,190.2,180.4,73.9,304.4,0,92.2,67.4,26.3,116.5,143.7,1.5,2.3,31,2.6,6.1,1.6,2.4,4.6,192.7,,,,
27.10.21,116.5,125.1,222.2,66.6,266.3,34.2,32.6,49.6,3.1,87.4,379,207.4,491.9,13.8,7.9,19.9,194,180.8,72.7,311.1,0,88.3,68.8,28.5,118.7,143.1,1.5,2.3,31.2,2.7,6.3,1.9,2.5,4.5,190.2,,,,
28.10.21,115.5,123.9,224.9,65,261.9,34.9,32.3,50.2,3.1,86.6,379.1,206.2,491.8,13.3,7.9,19.9,196.1,188.1,73.4,303.6,0,83.9,68,28,114.7,140.6,1.5,2.1,31.1,2.6,6.6,1.7,2.1,4.7,189.4,,,,
29.10.21,116.3,124.5,227.3,66.3,263.1,34.7,32.7,50.5,3.1,85.6,374.6,209.8,484.5,13.8,7.8,19.6,184.7,187.7,74,296.6,0,80.5,67.7,26,115,142.4,1.5,2.1,30.6,2.6,6.1,1.6,2.2,4.9,188.7,,,,
30.10.21,115.6,122,226.9,61.3,260.4,35,32.1,48.2,3,85.4,365.6,214,488.4,14.2,7.4,18.5,176.1,183.2,73.1,283.8,0,78,67.7,25.7,118.5,134,1.6,2,30.1,2.5,6.7,1.7,2.1,4.8,177.7,,,,
31.10.21,111.1,111,226.6,60.9,254.8,34.1,31,47.2,2.8,84.5,351,216.1,484,12.9,7.3,19,172.1,172.2,66.9,264.9,0,75.9,68.4,25.1,113.4,123.4,1.5,1.9,29.1,2.4,6.3,1.5,2,4.2,171.3,,,,
01.11.21,114.8,119.5,230.2,65.4,259.5,34.3,31.5,49.9,3.1,81.3,355.9,221,496.8,13.8,7.4,19.2,167.1,164.5,71.3,270.7,0,76.9,65.3,25.4,113,126.7,1.6,2.1,26.6,2.5,6.6,1.5,2.3,4.2,167.9,,,,
02.11.21,115.8,121.3,231.9,65.3,274.5,35,31.4,47.3,3.1,81.6,347.7,229.5,507,13.9,7.5,19.3,163.6,174.7,71.5,266.9,0,76,65.3,25.7,110.5,131.1,1.5,2.3,28.2,2.6,6.6,1.6,2.3,3.8,167.2,,,,
03.11.21,117.6,115.5,229.8,63,276.5,32.3,30.4,46.7,3.1,81.3,321.3,231.8,492.2,13.8,7,18.8,160.9,178.5,71.9,243.9,0,78.2,66.9,26.7,113.2,132.4,1.5,2.3,27.8,2.6,6.6,1.6,2.5,3.9,164.1,,,,
04.11.21,92.6,91.2,212.1,55.7,267,26.7,23.5,48.3,2.6,75.3,266.5,229.1,440.5,10.6,4,13.6,150.1,173.4,67.5,185.2,0,80.6,66.7,28.8,117,121.6,1.1,2.3,26,2.7,5.9,1.7,2.5,3.9,151.3,,,,
05.11.21,79.2,84.5,198.9,51.8,241.2,25.2,21.2,51.9,2.5,69.5,235,218.7,426.8,10.8,3.4,12.9,155.7,160.1,71.2,195.9,0,79.1,65.2,27.6,115.3,117.7,1.1,2.3,24.8,2.6,6.1,1.7,2.3,3.9,156.6,,,,
06.11.21,101.6,95.8,211.6,52,241.5,27.3,25.5,51.1,2.8,72.3,254.1,224.9,433,11.6,4.6,15.7,162.7,165.6,73.3,222.5,0,78.7,65,26.4,106.8,112.9,1.1,2.3,25.1,2.5,6.3,1.7,2.4,3.8,161.4,,,,
07.11.21,105.2,99.5,223.5,54.8,242.4,29.1,27.4,47.1,2.6,73,269,231.6,443.1,11.6,5.9,17.4,160,160.1,67.7,219.7,0,75.4,64.4,26.3,102.2,107.7,1.2,2.2,24.4,2.5,6.2,1.7,2.2,3.6,155.3,,,,
08.11.21,110.5,111.3,230.7,60,256.8,32.1,30.3,48.6,3,73.2,292.6,242.5,474.5,12.1,6.9,18.5,162.9,172.4,71.5,234.6,0,78.5,65.4,26.2,101.1,116.2,1.5,2.2,24.9,2.4,6.4,1.7,2.2,4,159.4,,,,
09.11.21,113.7,116.1,242.7,62.7,266.1,34.4,30.8,53,3.1,75.4,315.6,252.7,485.1,12.7,7.4,19,166.3,174.1,70.8,245.2,0,78.5,67,26.8,100.4,120.7,1.5,2.2,26.8,2.5,6.6,1.6,2.5,4.1,158.9,,,,
10.11.21,113.5,116,249.3,60.8,267.8,35.3,31.9,53.3,3.1,75.2,325.5,259.9,489.2,12,7.4,19.1,168,178.6,72,243.5,0,74.7,66,27.2,101.1,121.2,1.5,2.3,27.2,2.6,6.3,1.6,2.2,4,159.2,,,,
11.11.21,114,116.4,252.4,61.4,268.1,34.5,32.7,45.6,3,75.5,334,263.8,489.2,12.4,7.2,19.1,153.5,172.1,73.6,215.5,0,70.3,65.1,28.1,101,122.3,1.6,2.2,27.4,2.5,6.4,1.6,2.4,4.1,156.8,,,,
12.11.21,116.5,117,254.5,62.7,270.4,35.4,30.3,54.3,3.1,76.3,340.1,268.3,490.7,12.8,7.5,18.9,150.9,169.4,72.5,233.8,0,74.4,63.5,28.3,104.4,123,1.5,2.3,26.2,2.7,6.6,1.7,2.5,4.2,155,,,,
13.11.21,115.4,116,252.9,58.8,265.6,35.6,30.1,48.6,3,73.9,344,271.5,503,13.1,7.5,18.8,151.7,169.3,70.3,249.9,0,72.8,62.8,26.1,105.5,120,1.5,2.2,26,2.5,6.4,1.7,2.3,3.9,150.9,,,,
14.11.21,109.4,104.9,248,57.7,272.4,32.9,28.2,47.9,2.7,75.9,336.7,274.7,499.9,12.6,7.1,18.9,151.9,155.4,63.3,231.1,0,73.1,62.4,25.2,109.1,107.9,1.3,2.2,24.7,2.5,6.4,1.7,2.3,3.5,147,,,,
15.11.21,109.7,113.2,253.4,60.9,266,34.7,30.2,53.8,3,76.8,347.7,279.1,520.8,12.7,7.2,19.4,156.8,164.3,68.7,253,0,72.9,63.2,25.8,104.4,112.8,1.6,2.3,24.7,2.6,6.5,1.7,2.3,3.4,152.9,,,,
16.11.21,113.7,116.7,251.6,60.6,280,35.1,30.9,54.8,3.1,75.9,351.4,276.2,521.4,12.8,7.5,19.5,156.8,161.7,70.2,262.6,0,74.5,62.7,26.2,102,116.2,1.6,2.2,26,2.7,6.5,1.7,2.1,3.8,151,,,,
17.11.21,114.1,117.3,253.3,63.5,277.8,35.5,30.9,53.2,3.1,77,352.5,283.6,504.7,12.7,7.7,19.6,155,158.1,72,265,0,73.8,64.1,26.6,99,115.2,1.6,2.1,26.6,2.6,6.5,1.6,2.3,3.5,150.1,,,,
18.11.21,113.5,117.9,241.9,62.2,276.6,35.5,30.6,54.6,3.1,77.7,343.8,275.6,508.9,12.8,7.5,19.3,148.8,155.6,72.3,252.7,0,71,64.1,27.3,98.3,116.2,1.6,2.3,25.6,2.6,6.5,1.6,2.4,3.6,150.5,,,,
19.11.21,110.5,118.3,229.5,61.8,276.4,35.5,31.5,54.8,3,79,323.8,261.4,489.5,13.1,7.7,19.4,141.1,146.6,71.9,254.8,0,73.1,64.2,27.3,99.4,114.9,1.6,2.2,25.8,2.6,6.5,1.6,2.4,3.6,147.3,,,,
20.11.21,113.3,140.8,229.4,58.1,270.2,35.6,31.2,52.9,3,79.2,325.8,267.4,494.8,12.6,7.7,19.5,141.8,143.4,71.5,253.2,0,72,64.1,27.6,96.5,116.4,1.6,2.3,25.5,2.7,6.6,1.7,2.4,3.7,141.5,,,,
21.11.21,105.6,107.3,230.6,59,266.7,32.5,28.4,53.8,2.7,79.1,318.9,266.2,471.7,11.1,7.1,19.1,139.7,130.5,64.9,238.6,0,73.4,64.2,27.8,94.5,109.5,1.4,2.3,23.8,2.9,6.7,1.7,2.2,3.5,135.5,,,,
22.11.21,112.5,115,235.6,60.9,274.1,34.4,30.1,54.7,3,75.1,346.3,269.7,481,12.5,7.5,19.5,147.7,147.9,71.7,264.5,0,71.6,65.8,27,94.9,119.2,1.8,2.2,24.1,2.9,6.9,1.7,2.2,3.6,142.4,,,,
23.11.21,116.2,121,231.9,61.9,281.6,35.3,31.4,55.9,3.1,78,354.4,276.3,496.7,12.7,7.8,19.8,154.2,150.1,72.8,271.7,0,73.5,65.5,26.3,94.5,120.7,1.8,2.4,24.9,2.8,6.9,1.7,2.3,3.7,147.7,,,,
24.11.21,118.6,123.7,245.1,62.2,282.8,36.3,31.5,55.7,3.1,77.6,347.8,280.7,504.8,12.8,7.8,19.9,154.9,147.3,72.8,275.6,0,72.3,62.8,27.1,94.4,120,1.9,2.1,26.4,3,7.1,1.6,2.1,3.9,151.2,,,,
25.11.21,118.4,123.5,243.6,62.3,287.3,36.5,31.8,56.7,3.1,78.1,352.8,283.8,501.5,12.7,7.7,19.7,155.6,147.1,72,268.9,0,72.5,65.6,25.8,102.9,119.4,1.9,2.4,24.9,2.9,7,1.7,2.6,3.7,151.4,,,,
26.11.21,119.5,126.1,249.8,64,287.4,37.1,32.4,57.7,3.2,77.7,355.9,286.5,498.5,12.7,7.6,19.5,155.9,151,71.3,259.1,0,71.7,65.6,26.8,105.4,118.3,1.9,2.4,25,3,7,1.6,2.6,3.6,153.7,,,,
27.11.21,119.8,125.7,251.7,60.4,285.9,36.7,31.3,56.7,3.1,72.9,362.3,286.3,493.3,12.4,7.7,19.5,153.1,148.9,71.5,252.6,0,71.4,64.9,26.7,104.6,116.1,1.8,2.3,24.7,3,6.9,1.6,2.1,3.6,151.6,,,,
28.11.21,117.5,114.7,250.3,58.8,277,34.2,27.6,54.6,2.9,73.9,347,287.7,473,10.9,7,18.9,143.3,132.9,65.4,229.4,0,72.4,65.1,27.7,98.1,107.3,1.5,2.4,23.2,2.7,6.5,1.7,2.1,3.4,144.5,,,,
29.11.21,120.7,123.5,251.9,61.7,280,36.1,30.9,56,3.1,74.3,355.5,286.7,480.1,12,7.2,19,142.3,142.9,70.7,244.5,0,73.5,64.1,27.9,89.8,117.1,1.8,2.3,23.8,2.9,6.7,1.8,2.1,3.6,148.1,,,,
30.11.21,123.6,126.1,254.1,62.5,282.6,36.6,31.4,58,3.2,75,352.5,287.1,481.3,12.8,7.5,18.6,143.2,141.1,71.8,255.9,0,75.5,63.2,26.7,89.7,117.3,1.8,2.4,24,2.9,6.7,1.8,2,3.6,149.6,,,,
01.12.21,126.1,125.5,247.1,63.1,280.4,36.4,32.9,56.2,3.3,72.1,323.7,273.4,459.2,11.9,7.2,18.7,145,153.5,72.8,258.1,0,73.4,61,26.2,88.2,116.8,1.8,2.3,24.4,3.1,6.8,1.8,2.2,3.5,153,,,,
02.12.21,122.1,125.8,244.8,63.3,274.5,36.6,32.6,55.9,3.4,73,313.6,241.7,421.3,11.9,7,18.5,147.8,155.3,73.8,265.8,0,75,62,27.3,85.4,114.9,1.7,2.3,24.6,3,6.9,1.8,2.3,3.6,158.4,,,,
03.12.21,116.5,124.1,249.8,64.2,272.7,36.8,33.1,56.5,3.3,75,325.8,255.2,427.9,11.9,7.2,18.8,148.5,159.3,74.6,274.7,0,73.3,63.4,26.8,88,117.5,1.7,2.2,24.4,3.1,6.9,1.7,2.6,3.7,162.9,,,,
04.12.21,123,124.9,248.5,60.8,270.5,35.6,31.8,57,3.2,74.3,340,266.1,438.6,12.4,7.4,19.1,150.2,155.6,74.4,263.3,0,71.6,64.5,27.2,85.6,116.2,1.7,2.3,24.7,3,7,1.8,2.5,3.8,161.9,,,,
05.12.21,133.4,113.1,255.4,58.9,276.3,33.8,30.4,52.4,2.9,75,331.9,273.5,430.6,11,6.8,18.7,152.3,137.6,67.7,249.1,0,72.3,63.4,26.7,85.5,101.4,1.4,2.2,23.8,3.1,6.9,1.7,2.4,3.4,158.7,,,,
06.12.21,136.8,120.6,257.5,62.2,284.3,36,32.2,55.6,3.2,76.3,346.1,275.7,449.5,11.5,7.1,19,153.2,155.2,74.7,266.8,0,74.1,64.3,25.9,92.2,106.5,1.4,2.4,23.9,2.9,7.2,1.7,2.3,2.6,166.3,,,,
07.12.21,145.1,127.9,261.8,63.8,293.1,37.4,33.2,57.2,3.2,78.5,351.5,278.5,460,11.3,7.4,18.9,154.6,156.7,75.5,277.8,0,75.6,63,27.1,94.2,109.4,1.5,2.3,24.7,2.9,7.3,1.6,2.3,3.1,171.1,,,,
08.12.21,147.5,130,262.4,64.3,292.7,37.9,33.1,55.8,3.2,78.5,349.2,281.3,468.9,11.7,7.5,19,165.6,160.7,76,283.3,0,75.2,63.7,26,99,109.4,1.8,2.3,24.8,3,6.9,1.8,2.3,3.4,172.4,,,,
09.12.21,145.1,129.2,265.6,64.4,294.9,37.9,33.8,57.7,3.2,79.8,353.4,287.2,470.3,12.3,7.3,19.1,160.5,165.5,76.4,281.8,0,74.2,64.5,27.4,100.9,112.6,1.6,2.3,25.1,2.9,7,1.7,2.3,3.6,174.2,,,,
10.12.21,141.8,129.6,267.9,66,293.6,38.4,34,57,3.3,80.5,355.9,290.6,469,12.4,7.5,19.2,159,163.7,76,282.2,0,75.3,64.7,27,103.4,113.1,1.6,2.2,25.1,2.9,7.1,1.7,2.3,3.7,171.3,,,,
11.12.21,138,126.2,267.6,63.3,288.6,38.1,33.7,58.2,3.2,79.1,356,287.7,472.4,12.4,7.4,19.2,158.3,164.5,74.9,280.3,0,73.8,65.1,26.3,105.9,112.9,1.4,2.2,23.7,3.2,6.9,1.7,2.5,3.6,171.9,,,,
12.12.21,138,126.2,267.6,63.3,288.6,38.1,33.7,58.2,3.2,79.1,356,287.7,472.4,12.4,7.4,19.2,158.3,164.5,74.9,280.3,0,73.8,65.1,26.3,105.9,112.9,1.4,2.2,23.7,3.2,6.9,1.7,2.5,3.6,171.9,,,,
13.12.21,135,126.7,264.8,64.9,285.1,37.9,33.5,59.2,3.3,78.8,355,287.1,477.4,12.3,7,19.1,162.2,165.7,75.9,268.1,0,72.2,66.6,26.2,95.9,108.5,1.5,2.5,23.7,3.2,7.2,1.6,2.5,3.6,173.8,,,,
14.12.21,135.4,133.5,269.9,64,295.1,39,34.1,59.9,3.4,79.4,353.2,292,486,12.4,7.3,19.1,164.8,170.9,76.2,275.2,0,74.2,65.2,25.6,96.2,111.4,1.8,2.4,24.2,3.2,6.7,1.8,2.5,3.6,176.9,,,,
15.12.21,131.9,134.3,270.6,66.3,301,38.9,34.9,57.1,3.5,79.6,349.7,293.3,485.6,12.8,7.4,19.2,166.4,174.2,76.7,277.7,0,75.8,64.2,24.5,96.3,112.3,2.2,2.1,24.7,3.2,6.9,1.7,2.5,3.5,175,,,,
16.12.21,133.4,133.8,271.2,67,300.6,39.9,34.9,60.4,3.6,80.9,351.4,295.4,485.6,12.6,7.3,19.4,166.7,177.9,76.5,282.7,0,75.6,66.4,25.9,96.4,114.1,2.1,2.2,24.7,3.2,7.3,1.9,2.5,3.5,176,,,,
17.12.21,135.7,134.4,271.6,69.3,299.2,40.6,36.2,60.1,3.8,81.2,354,297.6,484.8,12.5,7.3,19,166.3,181.7,77,289.7,0,76,63.3,28.5,95.8,110.9,2,2.2,23.7,3.3,7.4,1.9,2.4,3.5,179.1,,,,
18.12.21,140.1,134.9,271.9,66.8,306.7,41.6,35.3,55.3,3.8,82.1,354.4,292.5,481.3,11.9,7.3,19.2,163.4,180.6,76.4,276.4,0,76.2,65.6,29.7,96.4,111.3,1.7,2.2,24.4,3.3,7.1,1.9,2.4,3,178.4,,,,
19.12.21,129.5,125.4,268,63.9,306.6,38.5,32.9,48.7,3.6,81.1,329.4,287,463.6,10.1,5.5,18.9,160.4,168.6,69.4,258.6,0,78,66,31.1,88.7,103,1.5,2.2,23.4,3.2,7.2,1.7,2.5,3.3,174.6,,,,
20.12.21,135.3,134.2,274.9,72.1,319.6,41.4,34.6,45.9,4.1,79.8,349.2,292.8,477.5,11.1,6.1,19.2,165.8,182.4,74.1,276.6,0,77.9,65.6,28.7,105.1,108.9,1.5,2.3,24.2,3.3,7.3,1.8,2.6,3.6,181.1,,,,
21.12.21,136.3,137.9,280,72.4,323.2,42.3,34.6,58.2,4,81.9,355.9,298.7,488.6,11.6,7.2,19.2,167.3,190.9,74.3,286.8,0,81,65.6,26.6,102.5,112.4,1.8,2.4,24.6,3.2,7.3,1.8,2.4,4,183.1,,,,
22.12.21,136,139,277.4,71.9,324.6,42.2,34.9,61.9,4,82.7,353.2,300.5,489.5,11.8,7.4,19.4,168.8,193.9,74.4,288.5,0,82.7,66.9,27.3,106.2,113.6,2,2.3,24.4,3.2,7.3,1.9,2.6,3.5,185.5,,,,
23.12.21,130.2,136.2,281.2,72,323.1,42.9,34.5,58.6,4,83.8,360.2,302,492.4,12,7.3,19.6,170.3,200.5,74.8,293,0,81.7,68.6,29.9,113,112.8,2,2.3,24.8,3.1,7.5,1.8,2.3,3.5,186.7,,,,
24.12.21,129.9,135.8,287.5,73.3,321.5,42.6,35.1,57.1,3.5,84.5,372.2,305.1,486.5,11.9,7.5,19.3,172.6,203.2,73.7,295.8,0,82.3,67,32,110.1,115.2,1.9,2.3,25.2,3.5,7.6,1.8,2.5,3.5,191.3,,,,
25.12.21,127.4,133.2,285.2,68,313.7,41.4,35.2,60.1,3.6,84.4,368.1,303.9,485.8,10.9,6,19.3,171.3,199,66.3,287.3,0,81.8,67.4,31.3,100.6,109.7,2,2.3,24.7,3,7.3,1.8,2.5,3.5,189.5,,,,
26.12.21,118.1,117,267.3,64.7,308,40.4,33.8,58.8,3.7,83.1,351.4,300.6,473.8,10.6,7,18.9,167.8,187.1,64.7,263.1,0,81.7,65.7,29.1,105,102.2,2,2.3,23.2,3.4,7.3,2.1,2.1,3.3,185.5,,,,
